timestamp,total_trucks_active,total_excavators_active,total_loaders_active,total_dozers_active,hourly_production_ton,average_cycle_time_min,fuel_consumption_l,queue_time_loading_min,queue_time_dumping_min,weather_impact,operational_status,shift_type,active_operators,power_consumption_kwh,water_usage_m3,safety_observations,near_miss_incidents,fleet_utilization_pct,productivity_index,hour,day_of_week,is_weekend,is_day_shift,trucks_per_excavator,production_per_truck,production_per_excavator,queue_efficiency,overall_efficiency,weather_impact_score,status_score,fuel_efficiency_l_per_ton,production_ma4h,cycle_time_efficiency,safety_performance,weather_impact_encoded,operational_status_encoded,shift_type_encoded
2025-08-14 10:00:00.621692,41,5,6,3,594,34.9,3636,6.6,1.4,Low,Normal,Day Shift,133,5854,228,2,0,82.0,14.49,10,3,0,1,6.833333333333333,14.142857142857142,99.0,85.5,66.256628003314,80,75,6.110924369747899,517.25,100.2865329512894,90,1,1,0
2025-08-14 11:00:00.621692,44,5,6,3,546,38.4,2202,7.9,3.7,Medium,Normal,Day Shift,149,6930,243,0,0,88.0,12.41,11,3,0,1,7.333333333333333,12.133333333333333,91.0,77.58333333333333,63.38392018779343,60,75,4.025594149908592,555.0,91.14583333333334,100,2,1,0
2025-08-14 12:00:00.621692,44,8,5,4,645,35.2,2146,7.6,2.1,Medium,Normal,Day Shift,118,7385,203,0,0,88.0,14.66,12,3,0,1,4.888888888888889,14.333333333333334,71.66666666666667,82.08333333333334,67.21942143054405,60,75,3.321981424148607,570.5,99.43181818181817,100,2,1,0
2025-08-14 13:00:00.621692,46,5,5,4,597,30.2,3787,4.8,11.8,Low,Optimal,Day Shift,80,10423,239,4,0,92.0,12.98,13,3,0,1,7.666666666666667,12.702127659574469,99.5,62.5,60.68858050262358,80,100,6.332775919732441,595.5,115.89403973509933,80,1,2,0
2025-08-14 14:00:00.621692,45,4,3,4,446,39.5,3154,15.7,5.4,Medium,Reduced,Day Shift,115,6445,203,3,0,90.0,9.91,14,3,0,1,9.0,9.695652173913043,89.2,60.333333333333336,56.047252140292734,60,50,7.05592841163311,558.5,88.60759493670885,85,2,3,0
2025-08-14 15:00:00.621692,43,4,5,2,648,30.7,2877,10.8,8.6,Low,Optimal,Day Shift,112,10699,132,4,0,86.0,15.07,15,3,0,1,8.6,14.727272727272727,129.6,60.5,60.59733499033416,80,100,4.432973805855162,584.0,114.00651465798046,80,1,2,0
2025-08-14 16:00:00.621692,43,6,3,2,475,26.9,2469,6.2,3.7,High,Normal,Day Shift,133,10895,126,2,0,86.0,11.05,16,3,0,1,6.142857142857143,10.795454545454545,67.85714285714286,80.41666666666666,62.13157276995305,40,75,5.186974789915967,541.5,130.11152416356876,90,0,1,0
2025-08-14 17:00:00.621692,44,7,5,2,616,35.0,2546,14.3,1.5,High,Normal,Day Shift,125,8444,105,2,0,88.0,14.0,17,3,0,1,5.5,13.688888888888888,77.0,72.41666666666666,63.59034106600386,40,75,4.126418152350081,546.25,100.0,90,0,1,0
2025-08-14 18:00:00.621692,31,8,3,3,480,36.4,2699,15.6,4.2,Low,Reduced,Night Shift,146,5127,117,0,0,62.0,15.48,18,3,0,0,3.4444444444444446,15.0,53.333333333333336,63.5,54.75024855012427,80,50,5.611226611226611,554.75,96.15384615384616,100,1,3,1
2025-08-14 19:00:00.621692,31,6,6,3,579,29.2,3686,4.2,6.7,Medium,Normal,Night Shift,112,9341,275,4,0,62.0,18.68,19,3,0,0,4.428571428571429,18.09375,82.71428571428571,76.25,62.11018365092516,60,75,6.355172413793103,537.5,119.86301369863016,80,2,1,1
2025-08-14 20:00:00.621692,29,5,3,2,615,35.2,2035,14.8,8.1,Low,Normal,Night Shift,94,10211,197,1,0,58.0,21.21,20,3,0,0,4.833333333333333,20.5,102.5,55.08333333333333,57.354991714995855,80,75,3.3035714285714284,572.5,99.43181818181817,95,1,1,1
2025-08-14 21:00:00.621692,30,6,3,3,362,44.6,4197,11.5,1.3,Low,Reduced,Night Shift,133,7491,200,0,0,60.0,12.07,21,3,0,0,4.285714285714286,11.67741935483871,51.714285714285715,77.58333333333333,54.608333333333334,80,50,11.561983471074381,509.0,78.47533632286995,100,1,3,1
2025-08-14 22:00:00.621692,28,7,3,4,495,41.8,2991,10.5,6.9,Low,Normal,Night Shift,92,9465,223,1,0,56.0,17.68,22,3,0,0,3.5,17.06896551724138,61.875,65.25,55.90551643192488,80,75,6.030241935483871,512.75,83.73205741626795,95,1,1,1
2025-08-14 23:00:00.621692,31,6,6,3,645,25.5,2116,3.3,5.7,Low,Optimal,Night Shift,80,7849,195,0,0,62.0,20.81,23,3,0,0,4.428571428571429,20.15625,92.14285714285714,80.25,65.66312482739575,80,100,3.2755417956656347,529.25,137.2549019607843,100,1,2,1
2025-08-15 00:00:00.628929,28,8,5,4,368,37.2,4294,2.8,7.2,Low,Optimal,Night Shift,108,9045,168,0,0,56.0,13.14,0,4,0,0,3.111111111111111,12.689655172413794,40.888888888888886,77.33333333333334,54.51532725766363,80,100,11.636856368563686,467.5,94.08602150537634,100,1,2,1
2025-08-15 01:00:00.628929,31,8,6,3,640,34.5,3312,9.4,8.1,Low,Reduced,Night Shift,113,8251,237,1,0,62.0,20.65,1,4,0,0,3.4444444444444446,20.0,71.11111111111111,64.08333333333333,60.6363780723557,80,50,5.1669266770670825,537.0,101.44927536231884,95,1,3,1
2025-08-15 02:00:00.628929,29,8,3,4,557,25.5,2895,12.2,9.8,Low,Normal,Night Shift,112,9000,288,2,0,58.0,19.21,2,4,0,0,3.2222222222222223,18.566666666666666,61.888888888888886,55.166666666666664,55.1706572769953,80,75,5.188172043010753,552.5,137.2549019607843,90,1,1,1
2025-08-15 03:00:00.628929,30,4,3,3,342,28.9,4444,5.4,5.1,Low,Normal,Night Shift,87,11748,253,1,0,60.0,11.4,3,4,0,0,6.0,11.03225806451613,68.4,78.25,54.06820629660315,80,75,12.956268221574344,476.75,121.10726643598618,95,1,1,1
2025-08-15 04:00:00.628929,31,4,5,3,413,37.6,2412,2.6,5.6,High,Normal,Night Shift,103,11335,276,2,0,62.0,13.32,4,4,0,0,6.2,12.90625,82.6,81.66666666666667,57.814167357083676,40,75,5.826086956521739,488.0,93.08510638297872,90,0,1,1
2025-08-15 05:00:00.628929,28,8,6,2,482,40.0,4264,5.8,5.2,Low,Normal,Night Shift,92,5698,118,0,0,56.0,17.21,5,4,0,0,3.111111111111111,16.620689655172413,53.55555555555556,77.33333333333334,59.01132283899476,80,75,8.82815734989648,448.5,87.5,100,1,1,1
2025-08-15 06:00:00.628929,47,6,6,2,583,44.0,2850,9.9,1.9,Low,Normal,Day Shift,131,7938,152,0,0,94.0,12.4,6,4,0,1,6.714285714285714,12.145833333333334,83.28571428571429,78.75,65.52287351560342,80,75,4.88013698630137,455.0,79.54545454545455,100,1,1,0
2025-08-15 07:00:00.628929,47,5,5,3,522,26.1,3238,10.7,8.8,High,Normal,Day Shift,137,7539,244,4,0,94.0,11.11,7,4,0,1,7.833333333333333,10.875,87.0,60.166666666666664,58.522852803093066,40,75,6.191204588910134,500.0,134.09961685823754,80,0,1,0
2025-08-15 08:00:00.628929,43,5,3,3,582,39.1,3540,10.2,3.6,Low,Reduced,Day Shift,96,5510,170,0,0,86.0,13.53,8,4,0,1,7.166666666666667,13.227272727272727,97.0,74.0,62.94614747307374,80,50,6.072041166380789,542.25,89.51406649616368,100,1,3,0
2025-08-15 09:00:00.628929,43,7,5,4,663,36.2,2090,6.0,4.6,Low,Optimal,Day Shift,137,10779,299,4,0,86.0,15.42,9,4,0,1,5.375,15.068181818181818,82.875,78.5,66.38396851698425,80,100,3.147590361445783,587.5,96.68508287292818,80,1,2,0
2025-08-15 10:00:00.628929,46,6,3,3,490,34.6,2823,10.5,5.8,Medium,Critical,Day Shift,124,6852,146,4,0,92.0,10.65,10,4,0,1,6.571428571428571,10.425531914893616,70.0,68.0,59.764705882352935,60,25,5.74949083503055,564.25,101.15606936416184,80,2,0,0
2025-08-15 11:00:00.628929,47,7,3,4,446,44.4,4094,12.1,8.7,Low,Normal,Day Shift,82,7703,284,2,0,94.0,9.49,11,4,0,1,5.875,9.291666666666666,55.75,58.08333333333334,56.10829190831262,80,75,9.158836689038031,545.25,78.82882882882883,90,1,1,0
2025-08-15 12:00:00.628929,47,7,6,2,307,28.4,2089,8.2,3.5,Low,Normal,Day Shift,143,11042,290,0,0,94.0,6.53,12,4,0,1,5.875,6.395833333333333,38.375,77.58333333333334,58.68847694007181,80,75,6.782467532467533,476.5,123.23943661971832,100,1,1,0
2025-08-15 13:00:00.628929,43,8,6,2,696,43.2,2389,17.2,9.0,Low,Normal,Day Shift,135,5797,208,4,0,86.0,16.19,13,4,0,1,4.777777777777778,15.818181818181818,77.33333333333333,48.83333333333333,58.33456227561447,80,75,3.4275466284074607,484.75,81.0185185185185,80,1,1,0
2025-08-15 14:00:00.628929,43,4,4,4,476,32.5,2062,8.3,10.1,Low,Optimal,Day Shift,80,5404,154,3,0,86.0,11.07,14,4,0,1,8.6,10.818181818181818,95.2,60.916666666666664,56.30366611433306,80,100,4.322851153039832,481.25,107.6923076923077,85,1,2,0
2025-08-15 15:00:00.628929,47,6,3,4,352,43.9,2082,6.0,6.0,Low,Critical,Day Shift,83,10565,292,0,0,94.0,7.49,15,4,0,1,6.714285714285714,7.333333333333333,50.285714285714285,75.0,58.97395747031207,80,25,5.898016997167139,457.75,79.72665148063781,100,1,0,0
2025-08-15 16:00:00.628929,41,5,4,3,417,41.6,2267,15.1,11.6,Low,Normal,Day Shift,96,9719,146,4,0,82.0,10.17,16,4,0,1,6.833333333333333,9.928571428571429,69.5,45.83333333333334,49.58446561723281,80,75,5.423444976076555,485.25,84.13461538461539,80,1,1,0
2025-08-15 17:00:00.628929,45,6,5,3,491,25.3,3329,11.4,5.3,Low,Reduced,Day Shift,131,9344,265,0,0,90.0,10.91,17,4,0,1,6.428571428571429,10.673913043478262,70.14285714285714,67.75,59.37691935929301,80,50,6.766260162601626,434.0,138.3399209486166,100,1,3,0
2025-08-15 18:00:00.628929,29,5,5,2,432,40.9,2137,16.8,6.4,Low,Normal,Night Shift,113,11196,293,4,0,58.0,14.9,18,4,0,0,4.833333333333333,14.4,72.0,56.0,50.65954156310411,80,75,4.935334872979214,423.0,85.57457212713938,80,1,1,1
2025-08-15 19:00:00.628929,29,6,5,4,548,34.2,4142,8.4,8.7,Low,Normal,Night Shift,104,8266,195,2,0,58.0,18.9,19,4,0,0,4.142857142857143,18.266666666666666,78.28571428571429,64.25,57.553210439105214,80,75,7.544626593806922,472.0,102.3391812865497,90,1,1,1
2025-08-15 20:00:00.628929,31,8,4,4,576,28.4,2603,7.6,1.3,Low,Normal,Night Shift,91,7393,145,1,0,62.0,18.58,20,4,0,0,3.4444444444444446,18.0,64.0,84.08333333333334,64.34971692902513,80,75,4.511265164644714,511.75,123.23943661971832,95,1,1,1
2025-08-15 21:00:00.628929,28,6,3,3,548,34.6,4261,3.3,10.6,Medium,Optimal,Night Shift,105,11947,100,0,0,56.0,19.57,21,4,0,0,4.0,18.896551724137932,78.28571428571429,68.0,58.818337475835406,60,100,7.761384335154827,526.0,101.15606936416184,100,2,2,1
2025-08-15 22:00:00.628929,31,5,6,4,377,34.3,2364,3.0,2.6,Low,Normal,Night Shift,102,7797,206,3,0,62.0,12.16,22,4,0,0,5.166666666666667,11.78125,62.833333333333336,88.5,58.582753383043354,80,75,6.253968253968254,512.25,102.04081632653062,85,1,1,1
2025-08-15 23:00:00.628929,29,6,5,4,491,30.4,2484,4.9,7.2,Medium,Optimal,Night Shift,123,9632,244,4,0,58.0,16.93,23,4,0,0,4.142857142857143,16.366666666666667,70.14285714285714,73.83333333333333,58.25201601767467,60,100,5.048780487804878,498.0,115.13157894736842,80,2,2,1
2025-08-16 00:00:00.720305,21,6,3,2,445,26.7,2110,13.8,7.1,Low,Normal,Night Shift,121,7472,200,3,0,42.0,21.19,0,5,1,0,3.0,20.227272727272727,63.57142857142857,59.25,53.782898370615854,80,75,4.7309417040358746,465.25,131.08614232209737,85,1,1,1
2025-08-16 01:00:00.720305,20,6,3,3,528,43.7,3460,3.6,2.7,Low,Optimal,Night Shift,141,7397,194,0,0,40.0,26.4,1,5,1,0,2.857142857142857,25.142857142857142,75.42857142857143,87.25,67.33821458160729,80,100,6.5406427221172025,460.25,80.09153318077803,100,1,2,1
2025-08-16 02:00:00.720305,20,8,6,4,305,33.0,3755,16.7,1.1,High,Normal,Night Shift,130,11717,284,1,0,40.0,15.25,2,5,1,0,2.2222222222222223,14.523809523809524,33.888888888888886,69.41666666666667,49.671175089754215,40,75,12.27124183006536,442.25,106.06060606060606,95,0,1,1
2025-08-16 03:00:00.720305,20,6,3,2,625,44.4,3810,5.2,9.1,Low,Normal,Night Shift,93,9415,137,4,0,40.0,31.25,3,5,1,0,2.857142857142857,29.761904761904763,89.28571428571429,68.58333333333334,67.09585059375863,80,75,6.086261980830671,475.75,78.82882882882883,80,1,1,1
2025-08-16 04:00:00.720305,22,8,5,4,460,32.4,4039,4.2,1.7,High,Normal,Night Shift,81,6619,164,4,0,44.0,20.91,4,5,1,0,2.4444444444444446,20.0,51.111111111111114,88.75,62.92359154929578,40,75,8.761388286334057,479.5,108.02469135802471,80,0,1,1
2025-08-16 05:00:00.720305,19,6,4,4,604,42.0,2235,8.5,11.3,High,Optimal,Night Shift,114,7560,139,3,0,38.0,31.79,5,5,1,0,2.7142857142857144,30.2,86.28571428571429,57.58333333333333,63.79237089201877,40,100,3.6942148760330578,498.5,83.33333333333334,85,0,2,1
2025-08-16 06:00:00.720305,29,4,3,3,615,28.3,2724,5.0,3.6,Low,Reduced,Day Shift,121,7136,245,2,0,58.0,21.21,6,5,1,1,5.8,20.5,123.0,82.66666666666667,65.62999171499585,80,50,4.422077922077922,576.0,123.67491166077738,90,1,3,0
2025-08-16 07:00:00.720305,31,4,3,2,524,32.8,3997,3.1,3.5,Low,Normal,Day Shift,146,11534,278,1,0,62.0,16.9,7,5,1,1,6.2,16.375,104.8,86.08333333333333,63.09387600110466,80,75,7.613333333333333,550.75,106.70731707317074,95,1,1,0
2025-08-16 08:00:00.720305,32,8,3,3,530,36.5,4204,4.4,4.4,Low,Normal,Day Shift,147,7645,165,1,0,64.0,16.56,8,5,1,1,3.5555555555555554,16.060606060606062,58.888888888888886,81.66666666666666,61.99328914664457,80,75,7.91713747645951,568.25,95.8904109589041,95,1,1,0
2025-08-16 09:00:00.720305,32,8,5,4,527,34.1,4062,14.8,2.6,Low,Normal,Day Shift,81,5094,214,2,0,64.0,16.47,9,5,1,1,3.5555555555555554,15.969696969696969,58.55555555555556,68.83333333333333,58.04386909693455,80,75,7.693181818181818,549.0,102.63929618768329,90,1,1,0
2025-08-16 10:00:00.720305,32,6,3,4,553,43.2,2711,8.8,4.2,Low,Reduced,Day Shift,141,8281,210,3,0,64.0,17.28,10,5,1,1,4.571428571428571,16.757575757575758,79.0,74.83333333333333,60.73864954432477,80,50,4.893501805054152,533.5,81.0185185185185,85,1,3,0
2025-08-16 11:00:00.720305,29,7,3,2,627,38.0,2603,8.0,1.8,Low,Optimal,Day Shift,120,8797,110,0,0,58.0,21.62,11,5,1,1,3.625,20.9,78.375,82.16666666666666,65.93290527478597,80,100,4.1449044585987265,559.25,92.10526315789474,100,1,2,0
2025-08-16 12:00:00.720305,33,7,4,4,612,31.6,2566,5.6,7.7,Low,Normal,Day Shift,131,11456,216,1,0,66.0,18.55,12,5,1,1,4.125,18.0,76.5,71.41666666666667,61.716576912455125,80,75,4.185970636215335,579.75,110.75949367088607,95,1,1,0
2025-08-16 13:00:00.720305,30,4,4,4,593,31.9,2474,13.8,6.0,Low,Normal,Day Shift,130,6205,251,0,0,60.0,19.77,13,5,1,1,6.0,19.129032258064516,118.6,62.0,58.43927091963546,80,75,4.164983164983165,596.25,109.71786833855799,100,1,1,0
2025-08-16 14:00:00.720305,30,4,3,2,362,30.6,4203,5.4,6.7,High,Normal,Day Shift,99,8701,185,3,0,60.0,12.07,14,5,1,1,6.0,11.67741935483871,72.4,74.25,53.608333333333334,40,75,11.578512396694215,548.5,114.37908496732025,85,0,1,0
2025-08-16 15:00:00.720305,29,4,6,2,514,33.5,2951,16.4,3.3,Low,Optimal,Day Shift,109,8495,118,1,0,58.0,17.72,15,5,1,1,5.8,17.133333333333333,102.8,64.41666666666667,56.299703120684896,80,100,5.730097087378641,520.25,104.4776119402985,95,1,2,0
2025-08-16 16:00:00.720305,32,5,4,3,412,33.0,3701,14.2,2.1,Low,Optimal,Day Shift,82,9895,109,1,0,64.0,12.88,16,5,1,1,5.333333333333333,12.484848484848484,68.66666666666667,71.08333333333333,54.75311378072355,80,100,8.961259079903147,470.25,106.06060606060606,95,1,2,0
2025-08-16 17:00:00.720305,31,4,5,4,587,39.3,2832,10.8,3.8,Low,Normal,Day Shift,133,11904,166,2,0,62.0,18.94,17,5,1,1,6.2,18.34375,117.4,72.5,61.27239712786523,80,75,4.816326530612245,468.75,89.05852417302799,90,1,1,0
2025-08-16 18:00:00.720305,19,5,5,3,587,42.1,2451,17.1,2.6,Low,Normal,Night Shift,86,9425,106,0,0,38.0,30.89,18,5,1,0,3.1666666666666665,29.35,97.83333333333333,65.0,65.02317039491854,80,75,4.168367346938775,525.0,83.1353919239905,100,1,1,1
2025-08-16 19:00:00.720305,19,8,5,2,487,39.1,3920,15.1,4.8,Low,Normal,Night Shift,91,6555,104,4,0,38.0,25.63,19,5,1,0,2.111111111111111,24.35,54.111111111111114,62.833333333333336,58.562620822977074,80,75,8.032786885245901,518.25,89.51406649616368,80,1,1,1
2025-08-16 20:00:00.720305,20,5,3,4,641,40.6,2592,15.9,6.4,Medium,Normal,Night Shift,93,9616,139,1,0,40.0,32.05,20,5,1,0,3.3333333333333335,30.523809523809526,106.83333333333333,57.5,64.65458436895885,60,75,4.037383177570093,575.5,86.20689655172413,95,2,1,1
2025-08-16 21:00:00.720305,19,6,4,3,328,28.4,2804,2.3,11.1,Low,Normal,Night Shift,117,7081,116,4,0,38.0,17.26,21,5,1,0,2.7142857142857144,16.4,46.857142857142854,68.41666666666667,50.99155619994477,80,75,8.522796352583587,510.75,123.23943661971832,80,1,1,1
2025-08-16 22:00:00.720305,21,8,4,3,326,43.0,2645,13.7,3.8,Low,Normal,Night Shift,89,6708,244,1,0,42.0,15.52,22,5,1,0,2.3333333333333335,14.818181818181818,36.22222222222222,67.66666666666667,50.04443523888429,80,75,8.08868501529052,445.5,81.3953488372093,95,1,1,1
2025-08-16 23:00:00.720305,21,5,6,3,662,28.7,2692,11.7,3.7,Low,Optimal,Night Shift,115,6136,286,2,0,42.0,31.52,23,5,1,0,3.5,30.09090909090909,110.33333333333333,71.25,68.7941107428887,80,100,4.060331825037707,489.25,121.95121951219512,90,1,2,1
2025-08-17 00:00:00.753380,20,8,6,2,549,25.6,3762,15.5,10.3,High,Optimal,Night Shift,105,6524,172,0,0,40.0,27.45,0,6,1,0,2.2222222222222223,26.142857142857142,61.0,48.416666666666664,56.84811516155758,40,100,6.84,466.25,136.71875,100,0,2,1
2025-08-17 01:00:00.753380,20,8,5,3,324,29.9,2130,3.2,1.0,High,Optimal,Night Shift,91,7322,200,3,0,40.0,16.2,1,6,1,0,2.2222222222222223,15.428571428571429,36.0,92.16666666666667,57.545608947804475,40,100,6.553846153846154,465.25,117.05685618729098,85,0,2,1
2025-08-17 02:00:00.753380,22,4,4,2,610,35.4,2011,10.7,10.6,Low,Reduced,Night Shift,149,10319,124,1,0,44.0,27.73,2,6,1,0,4.4,26.52173913043478,122.0,55.66666666666667,60.532421982877665,80,50,3.2913256955810146,536.25,98.87005649717514,95,1,3,1
2025-08-17 03:00:00.753380,19,5,3,2,325,25.8,2777,11.4,12.0,Low,Normal,Night Shift,86,8853,178,4,0,38.0,17.11,3,6,1,0,3.1666666666666665,16.25,54.166666666666664,51.0,45.60085611709472,80,75,8.51840490797546,452.0,135.65891472868216,80,1,1,1
2025-08-17 04:00:00.753380,19,5,5,4,381,39.9,4419,15.5,4.5,Medium,Optimal,Night Shift,110,8223,207,3,0,38.0,20.05,4,6,1,0,3.1666666666666665,19.05,63.5,62.916666666666664,52.42357774095554,60,100,11.56806282722513,410.0,87.71929824561404,85,2,2,1
2025-08-17 05:00:00.753380,22,6,6,3,482,33.1,2038,7.0,6.9,Low,Normal,Night Shift,112,9111,269,3,0,44.0,21.91,5,6,1,0,3.142857142857143,20.956521739130434,68.85714285714286,71.08333333333334,58.72825876829606,80,75,4.219461697722568,449.5,105.74018126888217,85,1,1,1
2025-08-17 06:00:00.753380,28,5,4,3,550,42.5,3297,17.0,9.8,High,Normal,Day Shift,141,7032,161,4,0,56.0,19.64,6,6,1,1,4.666666666666667,18.96551724137931,91.66666666666667,47.166666666666664,52.64566418116542,40,75,5.983666061705989,434.5,82.35294117647058,80,0,1,0
2025-08-17 07:00:00.753380,31,7,5,2,565,26.8,2339,13.8,3.6,Low,Normal,Day Shift,109,7033,167,1,0,62.0,18.23,7,6,1,1,3.875,17.65625,70.625,68.0,59.13808340237504,80,75,4.1325088339222615,494.5,130.59701492537312,95,1,1,0
2025-08-17 08:00:00.753380,28,4,3,3,372,27.2,2963,5.5,11.4,Low,Optimal,Day Shift,149,5806,283,2,0,56.0,13.29,8,6,1,1,5.6,12.827586206896552,74.4,62.33333333333333,50.181027340513666,80,100,7.943699731903485,492.25,128.6764705882353,90,1,2,0
2025-08-17 09:00:00.753380,33,7,6,4,371,43.9,3333,11.7,6.6,Low,Optimal,Day Shift,120,7800,102,4,0,66.0,11.24,9,6,1,1,4.125,10.911764705882353,46.375,64.0,51.416459541563114,80,100,8.959677419354838,464.5,79.72665148063781,80,1,2,0
2025-08-17 10:00:00.753380,33,4,3,4,319,44.9,3596,6.2,6.7,Low,Critical,Day Shift,82,9255,112,4,0,66.0,9.67,10,6,1,1,6.6,9.382352941176471,63.8,72.91666666666666,52.35713200773267,80,25,11.2375,406.75,77.9510022271715,80,1,0,0
2025-08-17 11:00:00.753380,31,8,4,4,404,32.8,2987,9.6,1.5,Medium,Optimal,Day Shift,119,6560,104,2,0,62.0,13.03,11,6,1,1,3.4444444444444446,12.625,44.888888888888886,80.25,57.068813863573595,60,100,7.375308641975309,366.5,106.70731707317074,90,2,2,0
2025-08-17 12:00:00.753380,30,6,3,3,336,29.4,2795,3.2,10.4,Low,Normal,Day Shift,137,10442,155,1,0,60.0,11.2,12,6,1,1,4.285714285714286,10.838709677419354,48.0,68.66666666666666,50.97227285280309,80,75,8.293768545994066,357.5,119.04761904761905,95,1,1,0
2025-08-17 13:00:00.753380,32,4,4,4,635,38.2,4400,4.5,2.8,Low,Optimal,Day Shift,132,10289,199,2,0,64.0,19.84,13,6,1,1,6.4,19.242424242424242,127.0,85.5,66.76659762496547,80,100,6.918238993710692,423.5,91.62303664921465,90,1,2,0
2025-08-17 14:00:00.753380,29,6,3,3,548,25.6,2425,4.1,4.7,Low,Optimal,Day Shift,81,5588,111,1,0,58.0,18.9,14,6,1,1,4.142857142857143,18.266666666666666,78.28571428571429,81.41666666666667,62.70321043910522,80,100,4.41712204007286,480.75,136.71875,95,1,2,0
2025-08-17 15:00:00.753380,31,4,3,2,659,30.2,2699,2.1,10.0,Low,Optimal,Day Shift,142,6435,159,4,0,62.0,21.26,15,6,1,1,6.2,20.59375,131.8,71.5,63.535225075945874,80,100,4.08939393939394,544.5,115.89403973509933,80,1,2,0
2025-08-17 16:00:00.753380,33,7,4,4,491,39.2,2917,13.3,6.2,Low,Optimal,Day Shift,129,9799,274,4,0,66.0,14.88,16,6,1,1,4.125,14.441176470588236,61.375,62.33333333333333,54.937448218724114,80,100,5.928861788617886,583.25,89.28571428571428,80,1,2,0
2025-08-17 17:00:00.753380,31,7,3,4,328,25.4,4126,15.1,3.8,Low,Optimal,Day Shift,108,5515,198,4,0,62.0,10.58,17,6,1,1,3.875,10.25,41.0,65.33333333333334,49.88737917702292,80,100,12.541033434650457,506.5,137.79527559055117,80,1,2,0
2025-08-17 18:00:00.753380,20,8,3,4,671,41.8,3710,12.9,8.2,Low,Critical,Night Shift,135,5988,120,4,0,40.0,33.55,18,6,1,0,2.2222222222222223,31.952380952380953,74.55555555555556,58.0,66.46158519745926,80,25,5.520833333333333,537.25,83.73205741626795,80,1,0,1
