timestamp,total_trucks_active,total_excavators_active,total_loaders_active,total_dozers_active,hourly_production_ton,average_cycle_time_min,fuel_consumption_l,queue_time_loading_min,queue_time_dumping_min,weather_impact,operational_status,shift_type,active_operators,power_consumption_kwh,water_usage_m3,safety_observations,near_miss_incidents,fleet_utilization_pct,productivity_index,hour,day_of_week,is_weekend,is_day_shift,trucks_per_excavator,production_per_truck,production_per_excavator,queue_efficiency,overall_efficiency,weather_impact_score,status_score,fuel_efficiency_l_per_ton,production_ma4h,cycle_time_efficiency,safety_performance,weather_impact_encoded,operational_status_encoded,shift_type_encoded
2025-08-14 18:00:00.621692,-0.26314412857085145,1.3757489570731065,-1.2982620365281219,-0.018172621557891806,480,0.2634246220869481,-0.77260878503912,1.2348346404041717,-0.7137386306611014,Low,Reduced,Night Shift,1.604955613420538,-1.6695580910999963,-1.4089705205256318,-1.4752922643968043,-0.2260417893022193,-0.26314412857085145,-0.13684496413641387,18,3,0,0,-0.8996380333548343,-0.1330404149270681,-0.922556549367398,-0.355751724171423,-0.623354364715025,0.45825000621910206,-1.3225931957118346,-0.5314283142741965,0.8981254948712284,-0.4041085156182997,1.3883715344435785,1,3,1
2025-08-14 19:00:00.621692,-0.26314412857085145,-0.016435511082391392,1.3381334497464727,-0.018172621557891806,579,-0.9770088785931675,0.5931054351733894,-1.2212495742073686,0.07704259291138627,Medium,Normal,Night Shift,-0.10493573396901895,0.4262288039741208,1.3237103644564532,1.3528695204686025,-0.2260417893022193,-0.26314412857085145,0.41155997803610334,19,3,0,0,-0.3094562831765031,0.4273426651542605,0.3176132772357841,0.803875733580434,0.7218506162262345,-1.3781507608184844,-0.0906823277784308,-0.19195443156888264,0.5861032109027906,0.9429218875833528,-1.0462803952484279,2,1,1
2025-08-14 20:00:00.621692,-0.4961868992609044,-0.7125277451601404,-1.2982620365281219,-1.2448245767156054,615,0.056685705306929575,-1.691387145952095,1.0624778534138883,0.5198800781119792,Low,Normal,Night Shift,-1.0101723296458434,0.8589138060421041,-0.02533462939546214,-0.7682518181804525,-0.2260417893022193,-0.4961868992609044,0.84514263544125,20,3,0,0,-0.06672024076444787,0.8631961718841827,1.1527681604669389,-1.121257431576244,-0.14727496571642917,0.45825000621910206,-0.0906823277784308,-1.5844467762353112,1.2191919030126643,-0.2178713575998904,0.779708552020577,1,1,1
2025-08-14 21:00:00.621692,-0.37966551391587794,-0.016435511082391392,-1.2982620365281219,-0.018172621557891806,362,1.6761405534170803,1.300177336418164,0.3515061070789686,-1.6310448500051873,Low,Reduced,Night Shift,0.9511736276539428,-0.49384849927388974,0.02655171652191922,-1.4752922643968043,-0.2260417893022193,-0.37966551391587794,-0.7212389806390027,21,3,0,0,-0.3951278275572288,-0.7348724878980876,-0.9908965398123059,0.9251439644564446,-0.6492927804597168,0.45825000621910206,-1.3225931957118346,2.183993332408525,0.07058813304189353,-1.4085086144679626,1.3883715344435785,1,3,1
2025-08-14 22:00:00.621692,-0.612708284605931,0.6796567229953576,-1.2982620365281219,1.2084793335998216,495,1.1937497475970347,-0.3685676986135346,0.1360601233411142,0.14030509079718534,Low,Normal,Night Shift,-1.110754173609935,0.4878988502458793,0.42434703522184297,-0.7682518181804525,-0.2260417893022193,-0.612708284605931,0.24018343360719166,22,3,0,0,-0.866321321651219,0.24171942964142776,-0.5620128497775344,-0.19658717114665833,-0.4122014010495532,0.45825000621910206,-0.0906823277784308,-0.3402251936329928,0.13841906433937998,-1.1098493249512225,0.779708552020577,1,1,1
2025-08-14 23:00:00.621692,-0.26314412857085145,-0.016435511082391392,1.3381334497464727,-0.018172621557891806,645,-1.6144538719982269,-1.5793072555395182,-1.4151509595714378,-0.23926989651760883,Low,Optimal,Night Shift,-1.7142452373944845,-0.3158011076183288,-0.059925526673716374,-1.4752922643968043,-0.2260417893022193,-0.26314412857085145,0.776592017669685,23,3,0,0,-0.3094562831765031,0.8009313852084795,0.7155932215914246,1.1676804262084675,1.371235984727575,0.45825000621910206,1.1412285401549729,-1.5972371277374073,0.4368751620483204,1.9310376539406418,1.3883715344435785,1,2,1
2025-08-15 00:00:00.628929,-0.612708284605931,1.3757489570731065,0.4593349543216079,1.2084793335998216,368,0.40125056660696173,1.4343964644431015,-1.5228739514403649,0.2351988376258838,Low,Optimal,Night Shift,-0.30609942189720213,0.2790164354544391,-0.5269026399301486,-1.4752922643968043,-0.2260417893022193,-0.612708284605931,-0.5378660781000671,0,4,0,0,-1.0995383035765272,-0.5515222413618881,-1.4478364759243376,0.9024061711671939,-0.6662918754972633,0.45825000621910206,1.1412285401549729,2.21815898417026,-0.6800741733169566,-0.5215914540098424,1.3883715344435785,1,2,1
2025-08-15 01:00:00.628929,-0.26314412857085145,1.3757489570731065,1.3381334497464727,-0.018172621557891806,640,-0.06391199614808217,0.07560075598445477,-0.1009304587705256,0.5198800781119792,Low,Reduced,Night Shift,-0.05464481198697316,-0.11587079631795029,0.6664833161696226,-0.7682518181804525,-0.2260417893022193,-0.26314412857085145,0.7491717705610591,1,4,0,0,-0.8996380333548343,0.7726292094467963,-0.17215665428605575,-0.3026968731631685,0.4524772347931678,0.45825000621910206,-1.3225931957118346,-0.7341691903091409,0.5770590867297924,-0.10325003425909039,0.779708552020577,1,3,1
2025-08-15 02:00:00.628929,-0.4961868992609044,1.3757489570731065,-1.2982620365281219,1.2084793335998216,557,-1.6144538719982269,-0.5014031242876997,0.5023182956954666,1.0576113101412712,Low,Normal,Night Shift,-0.10493573396901895,0.2566361767267848,1.5485511967651058,-0.06121137196410086,-0.2260417893022193,-0.4961868992609044,0.5023895465834267,2,4,0,0,-1.0329048801692962,0.5130039171262885,-0.5614265998595023,-1.113678167146493,-0.5465145684841393,0.45825000621910206,-0.0906823277784308,-0.7244746039004105,0.8574269360927365,1.9310376539406418,0.17104556959757533,1,1,1
2025-08-15 03:00:00.628929,-0.37966551391587794,-1.4086199792378893,-1.2982620365281219,-0.018172621557891806,342,-1.0286936077881725,1.6419518170589844,-0.9627143937219433,-0.42905739017500605,Low,Normal,Night Shift,-1.362208783520164,1.623323976362208,0.9432104943956565,-0.7682518181804525,-0.2260417893022193,-0.37966551391587794,-0.8360612654063735,3,4,0,0,0.6329307050114772,-0.8517330845914893,-0.2865926382859603,0.9857780798944508,-0.7480139743560354,0.45825000621910206,-0.0906823277784308,2.820226854012039,-0.51275787611649,1.0136137945564498,0.779708552020577,1,1,1
2025-08-15 04:00:00.628929,-0.26314412857085145,-1.4086199792378893,0.4593349543216079,-0.018172621557891806,413,0.47016353886696793,-1.1697313597108425,-1.565963148187936,-0.2709011454605085,High,Normal,Night Shift,-0.5575540318074311,1.417922935150625,1.3410058130955802,-0.06121137196410086,-0.2260417893022193,-0.26314412857085145,-0.5070183001028631,4,4,0,0,0.7528708671444929,-0.5122895701336239,0.31278927791026123,1.2965279215142298,-0.06334958425535853,-3.2145515278560706,-0.0906823277784308,-0.43338424250833363,-0.30926508222403065,-0.5784581954653225,0.17104556959757533,0,1,1
2025-08-15 05:00:00.628929,-0.612708284605931,1.3757489570731065,1.3381334497464727,-1.2448245767156054,482,0.8836413724270062,1.3928853939199248,-0.8765360002268017,-0.39742614123210634,Low,Normal,Night Shift,-1.110754173609935,-1.3855774748002048,-1.3916750718865045,-1.4752922643968043,-0.2260417893022193,-0.612708284605931,0.15963645772560336,5,4,0,0,-1.0995383035765272,0.1605214633182533,-0.9131765506788811,0.9024061711671939,0.1554593447870565,0.45825000621910206,-0.0906823277784308,0.9365065332414294,-1.023750891890888,-0.895774612786903,1.3883715344435785,1,1,1
2025-08-15 06:00:00.628929,1.6011980369495724,-0.016435511082391392,1.3381334497464727,-1.2448245767156054,583,1.5727710950270706,-0.5636697300724646,0.0067925330984016175,-1.44125735634779,Low,Normal,Day Shift,0.8505917836898512,-0.27153792924585696,-0.8036298181561825,-1.4752922643968043,-0.2260417893022193,1.6011980369495724,-0.6646847209774618,6,4,0,1,1.0612884269151046,-0.650026825507149,0.3417332738633992,1.0312536664729548,1.3456016876009531,0.45825000621910206,-0.0906823277784308,-0.8650357258930836,-0.9061772776419115,-1.3477101162449117,1.3883715344435785,1,1,0
2025-08-15 07:00:00.628929,1.6011980369495724,-0.7125277451601404,0.4593349543216079,-0.018172621557891806,522,-1.5110844136082169,-0.02679321797271413,0.17914932008868492,0.7412988207122762,High,Normal,Day Shift,1.152337315582126,-0.46997622329772515,0.7875514566435124,1.3528695204686025,-0.2260417893022193,1.6011980369495724,-0.885760463290758,7,4,0,1,1.7323821912307875,-0.8802178550355062,0.49851325194289364,-0.6589223013614511,0.06617970898374508,-3.2145515278560706,-0.0906823277784308,-0.2667754655201987,-0.09220610207207398,1.7517709227966036,-1.0462803952484279,0,1,0
2025-08-15 08:00:00.628929,1.1351124955694665,-0.7125277451601404,-1.2982620365281219,-0.018172621557891806,582,0.728587184841992,0.39108489196059676,0.07142632821975771,-0.9035261243184985,Low,Reduced,Day Shift,-0.9095904856817517,-1.4790772223735162,-0.49231174265189437,-1.4752922643968043,-0.2260417893022193,1.1351124955694665,-0.4710292257727918,8,4,0,1,1.3325816507874022,-0.45414146356871105,0.9206131929261485,0.5992355939771651,0.8746430908933808,0.45825000621910206,-1.3225931957118346,-0.3211515633258921,0.6720223905462734,-0.7813459303256682,1.3883715344435785,1,3,0
2025-08-15 09:00:00.628929,1.1351124955694665,0.6796567229953576,0.4593349543216079,1.2084793335998216,663,0.22896813595694565,-1.6152835166596047,-0.8334468034792307,-0.5872136348895036,Low,Optimal,Day Shift,1.152337315582126,1.1414024050933853,1.738801131795504,1.3528695204686025,-0.2260417893022193,1.1351124955694665,-0.14712755680214867,9,4,0,1,0.2581176983458031,-0.1206903745946972,0.324397026287301,1.0085158731837027,1.5029874891136685,0.45825000621910206,1.1412285401549729,-1.6556233300958034,1.4905156282026102,-0.37392643476080445,-1.0462803952484279,1,2,0
2025-08-15 10:00:00.628929,1.484676651604546,-0.016435511082391392,-1.2982620365281219,-0.018172621557891806,490,-0.046683753083080315,-0.6010296935433235,0.1360601233411142,-0.20763864757470943,Medium,Critical,Day Shift,0.49855532981553063,-0.811648173206581,-0.9074025099909452,1.3528695204686025,-0.2260417893022193,1.484676651604546,-0.9645936737280573,10,4,0,1,0.975616882534379,-0.961631773396774,-0.21905664772863978,0.05352855503511474,0.29315819791577813,-1.3781507608184844,-2.554504063645238,-0.4683362278183896,1.069963854158194,-0.1199084594514783,-1.0462803952484279,2,0,0
2025-08-15 11:00:00.628929,1.6011980369495724,0.6796567229953576,-1.2982620365281219,1.2084793335998216,446,1.6416840672870767,1.157655994288591,0.4807736973216812,0.7096675717693761,Low,Normal,Day Shift,-1.6136633934303928,-0.38841261371249614,1.4793694022085973,-0.06121137196410086,-0.2260417893022193,1.6011980369495724,-1.1633904652655949,11,4,0,1,0.5579681036783424,-1.16701323608723,-0.8205490636297781,-0.8484039121052176,-0.3751393105401077,0.45825000621910206,-0.0906823277784308,1.0874005886975404,0.7262871355842626,-1.3884250264663538,0.17104556959757533,1,1,0
2025-08-15 12:00:00.628929,1.6011980369495724,0.6796567229953576,1.3381334497464727,-1.2448245767156054,307,-1.1148348231131804,-1.6166672190103772,-0.35946563925595115,-0.935157373261398,Low,Normal,Day Shift,1.4540828474744008,1.2722025838794537,1.58314209404336,-1.4752922643968043,-0.2260417893022193,1.6011980369495724,-1.6706650367751732,12,4,0,1,0.5579681036783424,-1.6915468935370932,-1.5539477110881834,0.925143964456446,0.0964514995602214,0.45825000621910206,-0.0906823277784308,0.0030268862865556337,-0.5172799382029891,1.1347525083835874,1.3883715344435785,1,1,0
2025-08-15 13:00:00.628929,1.1351124955694665,1.3757489570731065,1.3381334497464727,-1.2448245767156054,696,1.4349451505070583,-1.2015565137786113,1.5795482143847388,0.8045613185980749,Low,Normal,Day Shift,1.0517554716180344,-1.3363409055993654,0.16491530563493617,1.3528695204686025,-0.2260417893022193,1.1351124955694665,-0.015167617591886451,13,4,0,1,-0.10003695246806323,0.01516006906138246,0.09048330899241365,-1.6897022638075465,0.031765090925401376,0.45825000621910206,-0.0906823277784308,-1.5278749906263138,-0.3680518893485189,-1.2640183563452814,-1.0462803952484279,1,1,0
2025-08-15 14:00:00.628929,1.1351124955694665,-1.4086199792378893,-0.41946354110325706,1.2084793335998216,476,-0.4084768574481143,-1.654027182481236,-0.3379210408821654,1.1525050569699693,Low,Optimal,Day Shift,-1.7142452373944845,-1.531795165154213,-0.7690389208779282,0.6458290742522508,-0.2260417893022193,1.1351124955694665,-0.8926155250679143,14,4,0,1,2.192152812740681,-0.8905095553124819,0.8446352035491628,-0.5907089214936949,-0.33942998002474223,0.45825000621910206,1.1412285401549729,-1.1193338010234306,-0.4313607585595063,0.25144628060650387,-0.4376174128254263,1,2,0
2025-08-15 15:00:00.628929,1.6011980369495724,-0.016435511082391392,-1.2982620365281219,1.2084793335998216,352,1.5555428519620687,-1.626353135465785,-0.8334468034792307,-0.14437614968891035,Low,Critical,Day Shift,-1.563372471448347,1.034971841366318,1.617732991321614,-1.4752922643968043,-0.2260417893022193,1.6011980369495724,-1.506143554123418,15,4,0,1,1.0612884269151046,-1.5217338389669937,-1.0511965313813425,0.6901867671341735,0.14862992586172039,0.45825000621910206,-2.554504063645238,-0.40056146147132055,-0.8564345946904214,-1.337415457851791,1.3883715344435785,1,0,0
2025-08-15 16:00:00.628929,0.9020697248794135,-0.7125277451601404,-0.41946354110325706,-0.018172621557891806,417,1.1592932614670322,-1.3703682005728628,1.1271116485352446,1.626973791113462,Low,Normal,Day Shift,-0.9095904856817517,0.614222977286417,-0.9074025099909452,1.3528695204686025,-0.2260417893022193,0.9020697248794135,-1.046854415053935,16,4,0,1,1.132681380565709,-1.0516481767919876,-0.24016164477780252,-1.9625557832785703,-1.5675253168516496,0.45825000621910206,-0.0906823277784308,-0.6171159551819422,-0.35900776517552074,-1.0869780950191374,-1.0462803952484279,1,1,0
2025-08-15 17:00:00.628929,1.3681552662595196,-0.016435511082391392,0.4593349543216079,-0.018172621557891806,491,-1.64891035812823,0.09912369594758816,0.32996150870518326,-0.365794892289207,Low,Reduced,Day Shift,0.8505917836898512,0.42772082122263105,1.1507558780651819,-1.4752922643968043,-0.2260417893022193,1.3681552662595196,-0.9200357721765402,17,4,0,1,0.8899453381536538,-0.9166415247114115,-0.2130266485717363,0.030790761745862646,0.22228089326327707,0.45825000621910206,-1.3225931957118346,-0.004368785223169164,-1.2860304929078357,1.9926827354012395,1.3883715344435785,1,3,0
2025-08-15 18:00:00.628929,-0.4961868992609044,-0.7125277451601404,0.4593349543216079,-1.2448245767156054,432,1.0386955600120205,-1.5502495061732946,1.4933698208895971,-0.017851153917312203,Low,Normal,Night Shift,-0.05464481198697316,1.3487928026363152,1.6350284399607413,1.3528695204686025,-0.2260417893022193,-0.4961868992609044,-0.23624335990518266,18,4,0,0,-0.06672024076444787,-0.24172076985193178,-0.13463665953198878,-1.0378855228489858,-1.3710293562936764,0.45825000621910206,-0.0906823277784308,-0.8398480834021765,-1.485001224713796,-1.005167314112924,-1.0462803952484279,1,1,1
2025-08-15 19:00:00.628929,-0.4961868992609044,-0.016435511082391392,0.4593349543216079,1.2084793335998216,548,-0.1155967253430865,1.2240737071256735,-0.31637644250838004,0.7096675717693761,Low,Normal,Night Shift,-0.5072631098253854,-0.10841071007539886,-0.059925526673716374,-0.06121137196410086,-0.2260417893022193,-0.4961868992609044,0.4492628178104637,19,4,0,0,-0.480799371937954,0.4586637396638565,0.13068330337177173,-0.2875383443036667,-0.11104573117348919,0.45825000621910206,-0.0906823277784308,0.3508117583825237,-0.5986770557599729,-0.05269025253482846,0.17104556959757533,1,1,1
2025-08-15 20:00:00.628929,-0.26314412857085145,1.3757489570731065,-0.41946354110325706,1.2084793335998216,576,-1.1148348231131804,-0.9054442107132851,-0.4887332294986637,-1.6310448500051873,Low,Normal,Night Shift,-1.1610450955919807,-0.5425877293918925,-0.9246979586300723,-0.7682518181804525,-0.2260417893022193,-0.26314412857085145,0.3944223235932119,20,4,0,0,-0.8996380333548343,0.4103613596972505,-0.47231661231859273,1.5163265899770004,1.1311791333154637,0.45825000621910206,-0.0906823277784308,-1.0333575970379578,0.12033081599338359,1.1347525083835874,0.779708552020577,1,1,1
2025-08-15 21:00:00.628929,-0.612708284605931,-0.016435511082391392,-1.2982620365281219,-0.018172621557891806,548,-0.046683753083080315,1.3887342868676071,-1.4151509595714378,1.3106613016844668,Medium,Optimal,Night Shift,-0.45697218784333954,1.7222944538467237,-1.7029931473907927,-1.4752922643968043,-0.2260417893022193,-0.612708284605931,0.5640851025778348,21,4,0,0,-0.5664709163186797,0.5727572923435988,0.13068330337177173,0.05352855503511474,0.12018663270261597,-1.3781507608184844,1.1412285401549729,0.44972164107553175,0.37808835492383214,-0.1199084594514783,1.3883715344435785,2,2,1
