date,coal_mined_ton,coal_hauled_ton,coal_stockpiled_ton,coal_shipped_ton,overburden_removed_bcm,strip_ratio,active_pits,working_hours,rain_delay_hours,blast_events,safety_incidents,workforce_present,average_ore_grade_pct,ash_content_pct,moisture_content_pct,operational_efficiency_pct,haul_efficiency_pct,year,month,day_of_week,is_weekend,week_of_year,overall_efficiency,production_rate_tph,ob_efficiency,cumulative_production,production_ma7,production_ma30,production_std7,weather_delay_ratio,target_achievement_pct,production_lag1,production_lag7,production_momentum,quality_consistency
2023-12-04,0.43748384039662824,0.4679505053755834,-0.27557038309383736,0.8546248895996376,-0.7465678708871272,1.6256245495438213,-0.07664364023621027,20,1,0.025865721487884047,-0.22440969727312549,0.7186158549301627,0.7427642567333119,0.7077641773251655,-0.38838917044067883,0.4031331530772939,0.20245824852275185,2023,12,0,0,49,0.4379373431174615,0.4930993005689529,-0.607764321891958,-1.6654246996259965,0.2575934405136866,-0.16094700229531536,1.1162409585753816,-0.8836326735544411,0.4374838403966292,0.962148093074869,0.10490489351257037,-0.5947248264867864,0.0859104441481187
2023-12-05,-0.42776444943285197,-0.2545648210550643,0.4152401867130181,1.2877408044126675,-0.048972663056090195,0.01108917938786579,-1.3199738040680653,21,4,-1.2329327242558081,-0.22440969727312549,1.6355301203424732,-1.5496417996048046,1.3528546539690194,-1.5659234804523354,-0.4118249765735689,1.0534223053676808,2023,12,1,0,49,-0.17741949867324341,-0.531136825667584,-0.18253647697607242,-1.6609819065133502,0.38780578686069506,-0.17883194117516057,-0.18751041227422613,0.7945094351800339,-0.42776444943285236,0.43702437513965,-1.1673115856302323,-0.9786162267941976,0.0859104441481187
2023-12-06,0.1854929650977734,0.13737156919241014,0.25834422679078317,-0.28191798281615654,1.1204488605213363,-1.1773882458658222,-0.07664364023621027,22,5,0.025865721487884047,-0.22440969727312549,-0.5421412600117644,-1.5993224262127514,1.1543652765401418,-0.38838917044067883,-0.4118249765735689,-0.263042114954322,2023,12,2,0,49,-0.4594223092794992,-0.3008185577572837,0.6086590297133573,-1.6561337519466628,0.4927311263828609,-0.16083718687378148,-0.7732323248200953,1.2340844097329782,0.18549296509777338,-0.4276395649605005,-0.41278843523122677,0.69188484027285,0.0859104441481187
2023-12-07,-0.7854481800110843,-0.7698422159011847,0.7805501829498638,0.24874346713319426,-0.9737522419190138,1.547140191272351,1.1666865235956447,21,5,-1.2329327242558081,-0.22440969727312549,0.489387288577085,0.1891801316733333,0.509274799896287,0.8763699032755445,-0.8096021589031559,0.03379567476377154,2023,12,3,0,49,-0.7851621433230843,-0.8254956787877402,-1.013365940202047,-1.6519273867901711,0.3107905876514253,-0.19642195909338644,0.4122636455567238,1.3633711669544322,-0.7854481800110843,0.1852036831298063,0.24652674666317234,-1.0980341140602992,0.0859104441481187
2023-12-08,1.0393956941910494,1.0283068460648639,-0.20297672999548982,1.1486353757851677,-1.4977153655553794,-0.2467879977898208,-0.07664364023621027,19,4,0.025865721487884047,4.456135417280635,-1.1381355325297662,-0.211813497376523,0.658141832967946,-1.4350863348954845,-1.2170812237285873,0.014651798340807076,2023,12,4,0,49,-1.1880848814207872,1.385622707403469,-1.130929201653961,-1.6465148048824136,0.4331335335342697,-0.13519308963714297,0.8473469202786207,1.0340301643482017,1.0393956941910487,-0.7850817320550416,0.3393545159551636,2.060805141193302,0.0859104441481187
2023-12-09,0.9086231783369042,0.8492432556323117,0.8812446049895071,0.9748394575493287,-0.45804607880820997,0.6950243014678199,-1.3199738040680653,22,0,-1.2329327242558081,-0.22440969727312549,-0.0836841273056091,0.4411318808993492,-0.284682709819226,-0.780900607111231,1.6158684650577437,-0.24768094090060233,2023,12,5,1,49,1.5284819091729636,0.2672372924247384,-0.7450130332196776,-1.641188663245771,0.4090007054441727,-0.08514901941644679,0.7115893909357963,-1.4809374919175595,0.9086231783369044,1.0385297247745373,1.0397281342671743,-0.14876311189416994,0.0859104441481187
2023-12-10,-0.2934091249251687,-0.14875451761764705,-0.10930750019117044,1.5346958740007473,-0.4696058235439965,-1.3904172183169545,-0.07664364023621027,23,5,-1.2329327242558081,-0.22440969727312549,0.2830815788593151,-0.052125768993836856,-1.1282625638919592,-0.12671487932697764,-0.004345911748137513,0.8678437990160645,2023,12,6,1,49,0.18164919639432717,-0.9111731848494249,-0.9325038224135827,-1.6366570616354041,0.18823779108953567,-0.09612336568753302,0.5238622438708769,1.116039979226433,-0.2934091249251691,0.9078455267883861,0.9570162116287974,-1.3591342404556737,0.0859104441481187
2023-12-11,-0.20204750425994408,-0.1393630705669887,0.890611527969939,-0.7273988246182976,1.0060309789528368,-0.4486049190593147,-0.07664364023621027,20,1,-1.2329327242558081,-0.22440969727312549,-1.5736698086006138,0.4553263456444769,1.551344031397898,1.661392776616649,0.4031331530772939,0.3650278825988976,2023,12,0,0,50,0.4727617508424254,-0.05952381842315298,1.0455121287256581,-1.6320650702465869,0.0758627524612963,-0.10211339020843307,0.511953378937665,-0.8836326735544411,-0.20204750425994406,-0.29337497798842743,0.43337238485346236,0.10221685456339942,0.0859104441481187
2023-12-12,0.8053188621598856,0.8774175967842867,0.2536607653005672,-1.126511190211272,0.6946256105602198,-0.4037567143327604,-1.3199738040680653,18,4,1.284664167231576,-0.22440969727312549,-1.3902869555181516,-0.36085537720036337,1.6009663757551174,1.4869432492075139,-1.624560288554019,0.4405626300686949,2023,12,1,0,50,-1.4956714473936235,1.5746674237960598,1.372972681746538,-1.6268072124770807,0.2925335785745683,-0.0629727125935488,0.5923344124062471,1.1737505896962994,0.805318862159885,-0.20207505884741775,-0.4288547799163791,1.1371718775362796,0.0859104441481187
2023-12-13,-0.6379558904404276,-0.8712698440482948,1.363641138481752,1.3663954788711798,-1.2023520918981394,-0.5719374820573394,-0.07664364023621027,22,1,0.025865721487884047,-0.22440969727312549,0.9707672779185481,-0.7299114605736825,-1.3267519413208368,0.7891451395709778,1.2083894002323123,-1.5704254855881943,2023,12,2,0,50,0.8463119337903352,-0.9476798438027089,-1.3833085583360614,-1.6225033553253132,0.14784153537350192,-0.08837365071749424,1.102714298160371,-0.9379331115874519,-0.6379558904404282,0.8046109776943033,0.18226136792256306,-1.6317038814472276,0.0859104441481187
2023-12-14,0.2935743594795097,0.5174121265090507,1.6399653664044942,-1.455899106393426,1.0289145552665369,1.547140191272351,-0.07664364023621027,22,0,1.284664167231576,4.456135417280635,-0.8401383962707654,-0.4105360038083102,0.9558758991112634,-0.47561393414524644,1.6158684650577437,1.293866788105477,2023,12,3,0,50,1.8587003226391412,-0.2159150822139766,0.5301618304280455,-1.617583759256015,0.337441623890055,-0.04271239844362458,0.3532247095625787,-1.4809374919175595,0.29357435947950916,-0.6376890521345882,-0.7852896120054992,1.0514878567295287,0.0859104441481187
2023-12-15,0.9420627257699277,1.1641697800643878,1.520537098403987,-0.4124366565901069,-0.3620294235538197,0.7847207109209285,1.1666865235956447,18,5,-1.2329327242558081,-0.22440969727312549,0.2601587222240074,1.2005357447636789,-0.6320391203197635,1.4869432492075139,-2.0223374708836057,1.2265155943977253,2023,12,4,0,50,-1.7166368174857138,1.7059576969044663,0.26544733478548455,-1.6122355141710507,0.32033879354794237,0.0011295783468318224,0.23165055284569194,1.8374226100997646,0.9420627257699279,0.2932120842051184,1.0331825864324824,0.7316908026948838,0.0859104441481187
2023-12-16,-0.2217529518544043,-0.5106382773030148,1.2020617170693009,1.0699807013266556,-0.7095295051010356,-0.5158772261491467,-0.07664364023621027,21,2,0.025865721487884047,-0.22440969727312549,1.0166129911891635,-1.404148535967246,0.36040776682462794,0.26579655734357377,0.4031331530772939,-1.7812013941635654,2023,12,5,1,50,0.013013140162615943,-0.36159792028118337,-0.775986093566054,-1.6076565480285658,0.1217151258324821,0.03677200366274274,-0.10694749391780328,-0.34321402836876275,-0.22175295185440466,0.941262490656991,0.9028666795418026,-1.3159548913877048,0.0859104441481187
2023-12-17,-0.6015306691294556,-0.35536635273213035,0.9936476807546903,-1.3411800615500065,-1.184894518215523,1.4238076282743253,-0.07664364023621027,23,1,-1.2329327242558081,-0.22440969727312549,0.05385301250623748,-1.3154331313101983,-1.2275072526063981,1.0072070488323956,1.6158684650577437,1.5374865087314122,2023,12,6,1,50,1.9108866520796437,-1.1426947448704752,-1.5192448781203736,-1.6033286139063052,0.0675736506390456,0.007023005969160249,0.1878648238423586,-0.9615419976887609,-0.6015306691294559,-0.22176719826998847,-0.29496857420677636,-0.4301035581651549,0.0859104441481187
2023-12-18,0.2702861032315113,0.010900082243544593,1.06389960310793,-1.2968724065056916,-0.20420352093665237,-0.37012056078784444,1.1666865235956447,19,1,-1.2329327242558081,-0.22440969727312549,0.2372358655886996,0.33112477912460986,1.2536099652545807,1.399718485502947,-0.004345911748137513,-1.4574191374437517,2023,12,0,0,51,-0.3164506180464087,0.6860516451774795,0.1534987908840144,-1.598424411309945,0.1505695942010786,0.039283116301821824,0.14294800076030392,-0.8521955778511192,0.27028610323151153,-0.601288430777715,-0.20392595432424654,0.9840201238108273,0.0859104441481187
2023-12-19,-0.5495799436531514,-0.32343543275989206,1.361299407736644,1.5044704969162535,0.6700906421414075,-0.4373928678776764,1.1666865235956447,20,4,0.025865721487884047,-0.22440969727312549,0.39769586203585394,-0.5595778836321506,-0.2350603654620066,-0.780900607111231,-0.8096021589031559,1.4015902358411623,2023,12,1,0,51,-0.49216378757456525,-0.35982881865976,0.7286100334666076,-1.594062137901899,-0.087506001174715,0.03067358725354949,-0.11429426028970988,0.9082817815349138,-0.5495799436531511,0.26993955579662576,0.7999230635961969,-0.9273407497759846,0.0859104441481187
2023-12-20,-0.18771626964579122,-0.15063280702777873,-0.6268299948600351,1.2640413610168713,1.4007136920746917,1.0650219904618927,1.1666865235956447,18,2,-1.2329327242558081,-0.22440969727312549,0.9249215646479325,-1.4360860816437833,0.11229604503853008,-0.12671487932697764,-0.8096021589031559,0.20996165229740313,2023,12,2,0,51,-0.7474252322218083,0.6212363138428769,2.1130538077689613,-1.5894606736066583,-0.008392295175003076,0.07067202429031173,-0.44656906096805843,-0.15359345111063,-0.18771626964579097,-0.5493727904818467,-0.6383123106265131,0.407845684685117,0.0859104441481187
2023-12-21,0.6655893246718949,0.9619406202402117,-1.3363744106277544,-1.0698386081778464,-0.5351896814327446,1.2892630140946635,-0.07664364023621027,22,2,-1.2329327242558081,-0.22440969727312549,1.7042986902483965,1.7079878594019926,0.11229604503853008,0.5274708484572758,0.800910335406881,1.6515385440916117,2023,12,3,0,51,1.1376742252687206,0.0763217424461396,-0.8111691779781744,-1.584295176674782,0.05697619134730611,0.08855729594416184,-0.10756032535438315,-0.39492873125734435,0.6655893246718941,-0.18775350290372997,0.289965382293399,0.9631051266060299,0.0859104441481187
2023-12-22,0.43688670562103854,0.39407112191040455,1.5299040213844188,1.0600200656965384,-0.9079324708723924,1.3228991676395785,-1.3199738040680653,20,3,0.025865721487884047,4.456135417280635,0.6727701416595471,-0.11245224416062939,0.41003011118184823,-0.6936758434066642,-0.4118249765735689,-0.20598609564251916,2023,12,4,0,51,-0.4472002107863264,0.4925833125960382,-0.7599841485472886,-1.579280851541248,-0.0317906458884462,0.09591126867289464,-0.8216055823255315,0.31097696317179535,0.436886705621038,0.6649758072433474,0.9361894685184148,-0.2594101938808403,0.0859104441481187
2023-12-23,-0.6540785293813496,-0.6721711665743381,-0.10696576944606245,0.8642420550356128,-1.566366094496479,-1.4464774742251472,-1.3199738040680653,21,2,0.025865721487884047,-0.22440969727312549,1.56676155043655,1.5021681205976416,1.1543652765401418,1.661392776616649,0.4031331530772939,-0.17478723211808606,2023,12,5,1,51,0.35712673845014803,-0.7173839130340934,-1.5457750247999162,-1.574987651409207,-0.10775659170249353,0.06390739432381304,-0.4627932067526378,-0.34321402836876275,-0.6540785293813498,0.4364276436419963,-0.2235625978283216,-1.233644257226889,0.0859104441481187
2023-12-24,0.5013772613847265,0.5593605900019912,-0.6877149942328427,-1.7028541759815057,-1.0162166103361887,1.24441480936811,1.1666865235956447,22,4,1.284664167231576,-0.22440969727312549,1.0395358478244714,1.1473065019694502,1.700211064469557,-1.1297996619294999,-0.004345911748137513,0.3575601956421461,2023,12,6,1,51,0.07234019560679783,-0.0526752507826434,-1.2236840989646423,-1.5699306981967671,0.08604051039494656,0.07700105308472599,-0.5562052051001454,0.6910800294028707,0.5013772613847274,-0.6538008025712368,-0.6020142726341319,1.3044918551746592,0.0859104441481187
2023-12-25,0.21833537775520712,0.1342410868421907,0.19511749667286757,0.6770507992282366,-0.5649147393247672,1.1098701951884462,-0.07664364023621027,18,2,1.284664167231576,-0.22440969727312549,-0.4046041201999178,1.3389317760286734,1.1047429321829216,1.8358423040257825,-0.8096021589031559,-0.46577574466078936,2023,12,0,0,52,-0.8921764630430351,1.011093893378755,0.05279455550740744,-1.5650608348861923,0.07691200585651739,0.12973441850539089,-0.5760808764181732,-0.15359345111063,0.21833537775520673,0.5008746453885914,0.2667584399704012,-0.3208058308368586,0.0859104441481187
2023-12-26,1.0835836675846873,1.0984296507097795,0.593211723341225,-0.45708778182856363,0.8817047447536632,0.8407809668291202,1.1666865235956447,18,4,0.025865721487884047,-0.22440969727312549,-1.642438378506537,1.654758616607764,0.36040776682462794,-0.8681253708157979,-1.624560288554019,0.15079878413598274,2023,12,1,0,52,-1.5577424139185794,1.8418345297721175,1.5690583258948116,-1.5596190448502956,0.36388280944964074,0.18318524468007777,-0.2777621091245664,1.1737505896962994,1.0835836675846862,0.2180239155007575,-0.5502449397597522,0.9765986731897701,0.0859104441481187
2023-12-27,0.38553311492032405,0.4472893218641351,1.4713607527567192,0.780435327664971,0.6104046131994892,0.5492676361065176,-0.07664364023621027,23,5,1.284664167231576,-0.22440969727312549,-1.3902869555181516,1.1650495829008596,1.6505887201123375,-1.3478615711909177,-0.004345911748137513,0.3755201805229202,2023,12,2,0,52,0.07618744444743517,-0.4010181194542033,-0.04658675347371158,-1.5546386642981127,0.4646111353909195,0.19510021791652532,-0.5563569472864748,1.116039979226433,0.3855331149203244,1.082687855600908,-0.18964475904855557,-0.7897065746218336,0.0859104441481187
2023-12-28,0.643495337975076,0.6852059804808128,0.05461365196638848,-0.547076972693761,1.012400634215413,0.9304773762822288,-0.07664364023621027,19,2,1.284664167231576,-0.22440969727312549,-0.7942926830001498,0.42693741615422154,0.509274799896287,0.26579655734357377,-0.4118249765735689,0.2730820051467186,2023,12,3,0,52,-0.34457795316289397,1.0255174168321721,1.3615591880239633,-1.549487771430306,0.4607288978285998,0.27286783893290967,-0.5695339500898988,-0.2234536637846789,0.6434953379750749,0.3851087348437817,0.6606814096582101,0.29045182940657643,0.0859104441481187
2023-12-29,-0.8630757008377458,-0.7385373923989903,-1.1584028739995476,-0.2424189104898295,0.11074054482406266,0.9304773762822288,-0.07664364023621027,19,2,-1.2329327242558081,-0.22440969727312549,1.3604558407187801,-0.10180639560178366,1.2039876208973612,1.050819430684678,-0.4118249765735689,0.7598685797643372,2023,12,4,0,52,-0.2403023038643122,-0.34483801018348875,0.4662311217317616,-1.5453327178502752,0.23230643368884524,0.2534963985742976,0.6096658413763115,-0.2234536637846789,-0.8630757008377464,0.642896741830162,0.4327773350503086,-1.7032196783410511,0.0859104441481187
2023-12-30,-0.9162206958652294,-1.1480044838076937,-1.6173821000407125,0.20684010344787335,-0.6790967077353934,-0.9979954269596049,1.1666865235956447,20,2,1.284664167231576,-0.22440969727312549,0.1684672956827763,-1.1912315647903313,-1.2275072526063981,0.57108323030956,-0.004345911748137513,-1.6554421671190558,2023,12,5,1,52,-0.35886957754972937,-0.6766454340296515,-0.5441168505126827,-1.5412127929648982,0.18624420963861416,0.20345351098121767,0.9966452488384643,-0.2863278551913228,-0.9162206958652295,-0.8626568267500172,-0.6543786553116654,-0.06105505909985806,0.0859104441481187
